EmployeeID,PerformanceScore,ProjectsCompleted,ProjectsDue,TechnicalSkillsScore,SoftSkillsScore,TrainingProgramsCompleted,Attendance,YearsWithCompany,YearsInIndustry,PromotionScore,PromotionStatus
7834,4.362741785,13,9,2.080598623,2.700914332,3,95.1003367,1,6,6.283645029,No
7835,2.131507948,12,9,3.0046377,3.505798571,6,89.45955142,0,1,5.705342106,No
7836,2.197691638,2,0,2.350256731,2.19480638,3,87.25340333,4,1,3.659824693,No
7837,3.580871175,13,5,2.234070342,4.462229594,5,96.36569241,1,7,6.610618015,No
7838,2.72572668,12,4,2.086497652,4.604642808,6,95.90189621,6,4,6.608447929,No
7839,3.569483693,9,4,3.434560583,4.58199402,9,95.42545737,5,18,7.976446345,Yes
7840,2.323094378,11,8,4.596085396,4.289401651,9,95.27887252,9,16,8.512793727,Yes
7841,3.300134841,2,4,4.539630299,4.102595918,8,92.70574677,1,10,6.302602995,No
7842,2.610725108,10,0,4.660973339,4.703496476,6,86.8558429,2,13,6.866717403,Yes
7843,4.632492418,13,0,2.092442271,4.362098831,7,88.12656405,0,15,7.130733543,No
7844,3.851942957,2,8,2.795427669,2.774230687,6,90.89898215,5,16,6.343722155,No
7845,3.080172716,1,0,2.04205862,4.968434338,4,97.58125591,4,4,5.017587595,No
7846,3.993115244,13,4,2.816774441,3.077398466,4,91.74651994,7,17,7.515001599,Yes
7847,2.323345385,3,8,2.289862155,4.530314767,3,87.55180979,5,11,5.584618602,No
7848,2.893302081,5,0,2.296791927,4.448890051,0,86.28271111,4,11,5.102958635,No
7849,2.712083147,1,6,4.322926637,2.814084645,2,96.63823945,4,2,4.904725053,No
7850,3.011187837,7,5,3.966459164,2.712077422,4,99.53454436,5,1,5.783790911,No
7851,4.571594291,7,2,2.781703081,3.981732988,6,88.94660988,9,6,7.090701888,Yes
7852,3.306412733,14,9,2.2301292,4.63910866,4,97.61724621,2,15,7.315649264,No
7853,4.434489445,11,3,4.448192481,3.82080694,5,94.57087074,5,15,7.946027202,Yes
7854,3.176619758,2,5,4.151729359,2.621587127,0,98.16651063,8,13,5.849470862,No
7855,2.52733308,9,9,3.744159723,4.717888576,4,87.94612502,5,17,7.288031528,No
7856,4.558906786,11,2,2.737681898,3.871314541,2,97.76610917,3,16,6.971266096,No
7857,3.569143151,9,0,3.933041998,2.468912109,6,96.76290826,2,17,6.56378402,No
7858,2.275505983,7,3,2.816659432,2.181500907,1,85.72352119,6,13,5.145540678,No
7859,2.243011465,2,4,3.838565679,4.083432259,0,92.58478566,8,17,5.919785491,No
7860,4.984438967,4,9,3.000269995,3.480505743,2,86.78343827,6,12,6.754881956,No
7861,4.494895292,8,9,3.40093098,2.074072949,2,92.62694708,6,9,6.586444723,No
7862,3.908152682,3,5,4.935491126,2.683917093,5,95.28436371,7,10,6.760782647,No
7863,2.959154652,14,7,2.577965725,3.864652373,4,86.23352924,1,8,6.344279659,No
7864,4.759887076,8,7,2.537215695,4.687609571,5,90.15762652,0,6,6.590355451,No
7865,3.297436469,1,4,2.951602061,2.097419977,2,99.96089438,4,7,4.697742941,No
7866,3.875176931,8,9,2.755265771,4.275622171,9,98.57646551,0,7,6.87066572,No
7867,4.496052988,6,8,3.337251744,2.680205045,8,92.83169157,8,8,7.318107144,No
7868,4.133827726,9,4,4.392765683,4.830947812,8,89.24957857,8,1,7.830058218,Yes
7869,4.368120834,5,5,4.864022932,4.566358762,7,97.58093976,5,8,7.620050268,Yes
7870,4.059421328,4,3,3.597991452,3.8657299,5,95.73823267,9,19,7.471060914,No
7871,2.011872897,7,0,2.146821077,4.120358772,8,92.80495831,0,9,5.225525796,No
7872,2.209399482,1,2,4.444644841,2.944984988,9,94.28864731,6,4,5.638982166,No
7873,3.153433111,4,1,2.191854343,2.79784072,7,95.54174391,7,18,6.200750163,No
7874,2.022237451,2,6,4.667613022,4.006288263,5,94.49340189,4,3,5.561513169,No
7875,3.016261279,13,7,3.82288185,2.888691607,7,92.11615254,7,2,7.08370282,No
7876,2.54435454,7,5,2.976761184,4.409604382,4,93.52138381,2,3,5.521204505,No
7877,2.876483591,1,0,2.380371057,4.467842745,5,85.86436707,0,18,5.173768081,No
7878,4.957044151,12,1,3.715838019,3.934473424,2,96.69141932,0,15,7.097791034,No
7879,2.932679539,11,9,4.168193173,2.250078582,3,88.41581292,9,19,7.494616233,No
7880,3.361417652,3,9,4.221010836,4.247348467,9,85.61543357,5,15,7.407686998,No
7881,2.743648318,6,2,4.235866992,4.094853506,3,85.60572522,3,16,6.215472912,No
7882,4.678786495,1,8,3.238369542,4.93712613,9,87.09251463,4,12,7.322699139,No
7883,2.265920594,9,5,2.022175693,2.36302953,7,87.63898053,0,2,4.723424038,No
7884,3.762498762,13,7,4.199952676,3.022414625,8,97.35018521,8,11,8.283682725,Yes
7885,4.509299945,11,9,2.674822168,2.250696606,6,91.8074548,1,5,6.418957259,No
7886,3.702897825,4,2,3.671907247,3.272138339,4,98.10315455,8,5,6.181578119,No
7887,3.616643082,11,8,4.167711601,3.932584305,9,93.24059309,2,8,7.575442662,Yes
7888,3.342114639,5,4,4.899075505,2.449844367,2,94.43436593,3,10,5.82567333,Yes
7889,2.173936852,6,6,4.769265338,2.684244881,0,89.95252227,2,12,5.335144675,No
7890,2.906670129,1,4,4.927555924,2.002200956,1,86.96684622,9,17,5.94647661,No
7891,2.965507808,8,5,2.770553479,3.518159677,4,85.0938528,9,4,6.213646993,No
7892,3.675941544,7,6,4.663105178,3.172850366,5,97.35928152,8,2,6.927797032,No
7893,4.937581272,8,1,2.054203251,3.55924071,0,89.79855037,8,7,6.227059555,No
7894,2.372093826,2,3,3.480217495,2.66238144,3,95.90309073,7,8,5.163764242,No
7895,2.958276523,8,8,2.49639289,4.906781994,7,93.58609178,1,11,6.609547551,No
7896,4.170519692,3,8,4.1048762,3.084645173,8,85.57939318,4,10,6.806380359,No
7897,3.33361885,13,0,3.280047425,2.159839706,4,92.79964888,6,1,5.950010001,No
7898,3.871935798,7,6,2.099822482,2.991884082,2,94.52282666,8,10,6.242274789,No
7899,3.984376997,14,6,2.703598509,4.838651862,7,96.39528538,4,6,7.691723793,Yes
7900,2.595884775,10,2,3.092309939,4.057403963,5,99.67153766,3,15,6.540885713,No
7901,3.311465951,8,5,2.075225351,4.610391942,3,93.84591169,1,18,6.295464186,No
7902,4.006121676,5,1,2.288592432,4.18162208,2,88.02437933,7,5,5.778184554,No
7903,2.663688835,5,6,2.236617144,4.723356551,8,98.44895987,0,18,6.34326217,No
7904,4.470529725,8,1,2.879897892,2.986866981,0,93.313113,0,6,5.209860369,No
7905,2.699423857,1,9,3.848538294,4.534746034,0,94.57466214,9,4,5.858170636,No
7906,4.442875392,2,8,2.334279643,2.71605705,6,92.05196816,9,11,6.61711504,No
7907,4.792986352,3,3,4.228926511,3.076918826,0,96.76453054,6,17,6.626092194,No
7908,3.836994726,11,5,3.300103879,2.779430905,7,99.53573098,8,9,7.450715719,Yes
7909,4.827125838,9,0,4.821846664,2.119990848,1,96.09779508,7,13,7.011764669,No
7910,3.022013352,10,2,2.754839882,4.592698701,7,96.69397054,0,1,5.89295566,No
7911,4.336325226,7,7,3.479276828,2.520589641,2,86.68102396,8,1,6.20393185,No
7912,3.556287485,12,4,4.51325028,4.8992422,6,99.62286649,3,2,7.355691069,No
7913,2.360780091,12,9,2.242464998,2.306143785,4,97.01840133,9,18,6.956605836,No
7914,2.500886331,11,6,3.772344255,3.895670995,4,85.53146276,3,1,5.998387854,No
7915,2.387045523,3,5,4.806696562,2.50653129,5,91.61980108,4,19,6.164190925,No
7916,3.890158302,2,8,3.916962525,4.925504456,6,93.44434436,2,11,6.769813275,No
7917,4.957928858,14,0,3.667582228,3.46177437,7,86.77217244,3,7,7.46923241,No
7918,2.523649098,2,2,4.048467694,3.768973756,7,90.99733918,1,5,5.242109075,No
7919,4.067341043,6,1,2.301777359,4.075286237,8,91.34282426,3,11,6.453066028,No
7920,3.707998846,12,8,2.887784272,3.449505388,9,87.40494068,8,5,7.640641357,Yes
7921,3.327947349,2,2,3.437677523,3.45619271,6,98.14282471,3,10,5.732480872,No
7922,4.361455201,3,9,2.783115882,2.124538559,4,94.83240482,9,3,6.088970214,No
7923,2.792466337,13,6,3.174471821,2.867448962,0,85.13243401,8,17,6.790703317,No
7924,4.524481984,7,6,3.379510061,3.947330663,7,93.26627598,4,14,7.482905432,No
7925,3.308593152,8,8,4.980501323,2.622703895,2,96.91067687,3,3,6.088543189,No
7926,4.010012695,10,4,3.232864635,2.311216206,1,89.43829462,8,19,6.95526307,No
7927,2.277157577,2,1,2.22766057,3.169770352,4,87.85933993,6,19,5.289638088,No
7928,3.031948387,1,6,3.562090207,4.298412954,4,86.40718529,8,5,5.971969575,No
7929,3.059954535,11,3,2.86506413,2.434841778,0,90.91780742,9,5,5.831527651,No
7930,4.395352033,9,1,4.633179214,2.982923821,6,90.42506347,9,12,7.765309242,Yes
7931,2.92970958,13,5,3.254547372,3.10876341,8,96.36276424,4,4,6.758999279,Yes
7932,4.155189894,13,9,2.956805838,3.941529797,0,87.96285305,6,12,7.302307936,No
7933,3.429656524,13,3,2.566713124,2.969796964,3,93.95284927,6,3,6.189762675,Yes
7934,3.459059445,2,7,4.132649614,2.071563439,1,91.69718691,5,10,5.458016622,No
7935,3.772880822,6,1,4.425332967,3.152113979,8,88.52932492,1,15,6.655566044,No
7936,3.937051742,7,2,4.389732671,4.880215097,4,91.40853067,9,13,7.759656416,Yes
7937,2.668724693,12,7,3.055990191,4.696137784,3,93.65124078,1,13,6.632898823,No
7938,4.279064321,3,2,4.660761608,2.486428674,8,90.24213639,2,4,6.012381286,No
7939,2.160393124,7,8,3.727500966,4.741484536,0,98.93336338,1,12,5.831321037,Yes
7940,3.175563642,4,0,3.03203637,4.403407,3,88.07811451,2,11,5.444713965,No
7941,4.946378017,13,1,4.615925973,4.503327037,7,96.80160686,8,12,8.929001491,Yes
7942,2.989183289,4,6,3.003577804,3.738303493,7,86.10334989,2,15,6.13064965,No
7943,3.972409181,2,1,2.978969328,4.451053145,1,99.97764594,5,15,6.043728494,Yes
7944,3.135236443,2,4,2.630718777,2.431997829,4,96.7537488,1,18,5.17987896,No
7945,4.913830874,9,1,4.521812114,3.414847136,9,97.87034196,6,10,8.03805727,Yes
7946,3.952312705,10,5,3.810322181,3.485666039,3,96.8685113,5,9,6.95018611,No
7947,4.448383112,5,1,3.671850342,2.698131296,2,93.61257499,1,10,5.57739245,No
7948,4.585310528,11,0,3.922654196,3.600372608,5,96.98456301,0,10,6.821320656,No
7949,2.398430376,12,1,4.496522817,3.834477646,5,97.85850676,3,5,6.430573982,No
7950,3.92524903,5,9,2.703872846,4.968935567,2,97.86779378,7,8,6.807386991,No
7951,2.23986289,11,5,4.296515905,2.049863241,8,92.60866162,2,17,6.688142676,No
7952,4.35699139,10,4,2.586350448,2.667461428,2,88.29780416,3,11,6.130071878,No
7953,2.742601655,2,1,2.228167093,3.566131402,2,95.97818936,0,16,4.629280859,Yes
7954,2.297333926,14,6,4.527496057,2.565421353,9,87.00256418,9,13,7.934378295,Yes
7955,4.67437256,6,8,2.73526941,3.375456619,6,92.3175165,0,9,6.353794463,No
7956,4.740863196,5,7,4.975399715,3.799120939,0,88.13048728,3,2,6.273206013,No
7957,3.762499446,13,7,2.851527898,3.697693423,9,94.42061053,3,6,7.344841119,No
7958,2.991654208,3,9,4.607988881,2.967399584,2,86.77989527,6,5,5.810552531,No
7959,2.756164367,14,0,3.055214399,3.468375377,0,89.05883256,9,12,6.581709952,No
7960,2.394260464,3,7,2.662324123,3.501635632,8,89.45310917,5,15,6.145658793,No
7961,2.186208395,9,1,4.622682564,2.62203947,5,88.82040656,1,1,5.175243549,No
7962,2.330079622,5,8,4.59496272,4.092313371,7,94.30916485,2,10,6.487780844,No
7963,2.748850781,12,4,3.6562497,2.021941818,0,90.62516671,6,17,6.278589452,No
7964,3.497245301,3,0,4.326808369,4.634267994,3,91.75973452,6,13,6.510457472,No
7965,2.345319379,2,4,2.659833554,4.14752668,8,96.86689942,9,12,6.405980589,No
7966,4.778989893,2,9,3.83860464,3.296892194,8,88.28324978,9,13,7.722462634,Yes
7967,4.044754389,14,3,2.879954009,3.390807646,6,88.53592519,0,10,6.744138627,Yes
7968,2.07790816,7,3,2.032298007,3.504957656,0,96.73308812,1,14,4.724290727,No
7969,2.672100853,10,4,3.712707893,2.818162712,4,96.84311573,7,17,6.907142538,No
7970,2.125472806,10,0,4.740905001,3.332592477,3,88.19590375,6,11,6.304573343,No
7971,2.217567572,2,9,3.430905077,3.950183158,7,86.16963029,5,3,5.668563586,No
7972,2.591528648,1,2,3.816200498,3.493959274,5,93.74490971,9,15,6.230391696,No
7973,3.919875789,2,2,2.29003122,3.456552175,0,89.59845027,6,11,5.258920697,No
7974,3.697911852,14,1,2.200497952,3.922608255,0,98.42194908,5,7,6.279848257,No
7975,4.359210028,7,3,2.880514178,3.159115409,5,90.71880281,3,3,5.926211208,No
7976,3.505321843,6,7,3.131658645,4.489894075,0,89.6356279,4,10,6.087457098,No
7977,2.773878235,5,2,3.41940126,2.017485728,3,90.62442173,2,12,4.980821507,No
7978,4.803033778,9,3,4.490735901,2.560930116,9,91.822565,6,14,7.98940012,Yes
7979,4.656808208,12,7,2.686199031,4.126817445,2,99.67393236,9,12,7.931771894,Yes
7980,2.420049708,6,6,4.08014353,3.952418699,3,95.10823296,4,2,5.688102293,No
7981,3.170930389,14,5,3.32515116,3.811939406,0,97.96095799,4,1,6.163962706,No
7982,4.861320818,13,5,4.907847682,3.351279555,3,99.61412812,9,3,8.08027077,Yes
7983,2.104917855,9,5,3.914150294,4.40696977,0,90.64816146,7,9,6.238310256,No
7984,3.262776859,5,3,3.584637465,3.546118676,1,97.85189569,3,15,5.859155624,No
7985,3.652920628,7,4,2.173668892,3.261376916,6,89.29025538,7,19,6.901251214,No
7986,3.345423291,3,6,4.402544429,4.775457895,3,90.87206005,8,9,6.850958951,No
7987,3.427491685,3,9,4.136893352,3.276992946,6,89.84195239,6,11,6.72729136,No
7988,3.975687601,14,5,4.381217188,2.912975855,2,99.36342572,2,4,6.704915748,No
7989,2.723765076,8,1,4.658195904,2.473363213,4,94.0194899,5,18,6.529235498,No
7990,2.82633011,7,4,4.991473259,2.55568692,7,88.66215348,9,5,6.794459527,No
7991,2.072429977,7,9,4.683142572,2.329710452,8,93.93836859,7,6,6.604667724,No
7992,4.994787551,9,8,2.851926693,4.952113055,8,97.25246287,2,11,7.910440212,Yes
7993,3.833945062,5,4,2.944746716,2.959330032,6,97.08925983,4,9,6.118425477,No
7994,3.38324614,6,3,2.822218829,2.240481928,6,91.11874773,6,14,6.162995408,No
7995,3.078048664,7,9,2.336145636,4.028706085,4,90.85687568,2,9,5.939594616,No
7996,2.939378715,9,2,2.264652184,4.685885838,6,89.39544004,0,14,6.13377289,No
7997,4.995789151,7,0,3.273663156,3.620847772,6,96.40171745,4,11,6.970744593,No
7998,3.613895455,7,9,3.565784019,3.8684742,8,97.13226618,7,7,7.432246029,No
7999,2.358542253,10,9,2.446155583,4.210453255,3,96.29007762,9,3,6.46595697,No
8000,2.866427364,3,3,3.430240624,2.332048863,7,85.90793738,4,6,5.2604441,No
8001,4.460579152,2,5,3.932638076,4.178371603,0,97.5059356,5,13,6.424423494,Yes
8002,2.746470109,11,3,4.862675566,2.818790319,5,86.30590651,9,12,7.298459473,No
8003,3.608446999,5,9,4.437181154,2.612560412,9,89.96703224,9,9,7.467370088,No
8004,4.692792289,7,6,2.998995907,4.623723642,6,99.08472906,3,7,7.106534457,No
8005,2.052832614,1,1,2.688917906,4.56419447,9,91.73835323,7,3,5.512821218,No
8006,4.414876022,14,8,3.100652224,2.479074636,9,90.57208316,0,5,7.053191638,No
8007,2.34030189,13,3,2.37984075,2.882054769,1,98.29933722,3,7,5.37007209,No
8008,4.122940357,4,5,3.529421013,4.215600491,2,94.40716936,5,13,6.585091798,No
8009,3.888337229,3,6,3.400818923,4.104419965,7,90.56749269,5,7,6.569097776,No
8010,4.557140681,8,3,4.542627254,3.47554842,6,94.3397473,7,14,7.876802521,Yes
8011,2.349685066,9,9,2.354565866,3.676461617,5,95.64705955,2,2,5.552979517,No
8012,4.553068406,8,5,3.378159465,4.707798866,5,95.14139309,2,15,7.40060089,No
8013,4.336927534,5,2,3.520325142,2.311647188,9,89.84358614,3,4,6.07348362,No
8014,3.963648914,11,3,3.869136624,4.550257775,8,88.77273044,1,16,7.686348548,Yes
8015,2.741754746,12,5,2.478571453,2.584298564,2,91.18020276,9,10,6.339395006,No
8016,2.154087848,9,4,2.074571923,3.468147441,1,96.29212312,8,5,5.437038011,No
8017,2.000349249,9,5,3.651625977,4.183149611,2,88.45852424,7,7,6.145642163,No
8018,2.485948226,8,5,4.428814422,2.285125641,5,95.72499721,3,13,6.173831332,No
8019,4.414988533,8,1,4.72246881,3.613278257,7,99.65163619,5,9,7.482951852,No
8020,4.078919148,4,0,3.822380716,2.596251057,5,87.58950719,7,1,5.747588604,No
8021,3.882591689,14,5,3.130487774,3.205296761,0,99.2916758,2,9,6.420373005,Yes
8022,4.318480389,4,0,4.160268157,2.484530478,0,87.8258315,9,18,6.47502991,No
8023,2.352799146,13,8,2.415390825,4.186325562,2,90.65615304,2,19,6.609942137,No
8024,3.673762289,12,4,3.12048037,2.466904255,8,94.72060002,7,11,7.346476846,No
8025,3.649837608,5,1,4.410402578,2.600913828,6,86.92821417,4,5,5.898150954,No
8026,4.837201936,14,1,4.966566684,3.035153046,7,91.07685627,4,15,8.313416718,Yes
8027,4.370554733,4,7,2.925794603,3.743122818,1,93.46674267,8,12,6.632603811,No
8028,3.324756168,3,8,2.888025805,4.70966929,3,87.90651349,9,18,7.034850901,No
8029,2.974168275,13,9,2.602459478,3.120004856,4,85.60355849,1,13,6.39506542,No
8030,3.481109831,6,9,2.045211604,2.637482071,2,94.70516055,9,11,6.188330374,No
8031,3.986864065,10,7,4.172405282,2.301036112,5,87.94023144,1,12,6.674743433,No
8032,3.019592959,14,5,4.109181368,3.362919043,5,85.65666561,2,3,6.519484256,No
8033,4.513193483,4,6,2.80616956,3.438180176,4,96.3287338,9,12,6.979797806,No
8034,4.265352098,3,0,2.632150002,4.811046612,8,95.85991075,3,4,6.15187604,No
8035,3.8938987,12,0,3.084314108,2.701299871,6,93.0923,2,5,6.161927743,No
8036,2.875244212,13,9,3.589361512,2.137322468,6,90.97596704,4,1,6.334462382,No
8037,3.465959966,2,6,3.755037974,2.454859051,6,98.5493614,6,18,6.56316751,No
8038,2.980887501,6,0,3.053677135,4.22136846,8,99.29223233,2,19,6.621759256,No
8039,2.61305673,14,1,3.978781355,4.997932486,4,99.56404414,5,17,7.684169683,Yes
8040,4.945346316,6,0,4.747892928,2.275418576,0,85.95334125,6,16,6.596294463,No
8041,2.78512136,6,2,4.799441378,2.002295534,4,89.7239135,0,15,5.539695135,No
8042,3.492440895,2,3,2.522914523,4.868883268,3,94.95554724,9,11,6.35730425,No
8043,3.902584689,10,3,4.839417153,4.753757625,9,85.62180451,6,13,8.384176785,Yes
8044,2.702801611,3,4,3.638840655,4.051862471,6,94.6335912,8,5,6.197031738,No
8045,3.46224296,1,1,4.540600405,3.614154637,1,95.6294988,5,11,5.695931133,No
8046,4.454884782,13,9,3.933411382,3.326201581,9,98.9346078,7,8,8.540871432,Yes
8047,2.817932651,2,0,2.229396467,2.589365955,0,91.11060462,2,17,4.315152612,No
8048,3.997757082,8,4,2.31803824,4.434942761,0,92.00804571,8,8,6.43438419,No
8049,2.155737811,1,7,4.227309439,3.584883325,0,87.9527014,4,17,5.420693,No
8050,3.919899842,2,7,2.720860576,2.350756693,4,94.9754413,9,19,6.586818578,No
8051,4.650796066,11,2,2.171480372,4.711526785,1,97.93666437,5,16,7.203041687,No
8052,2.558316812,9,2,2.699803285,4.299552497,3,92.75746544,6,8,6.047157571,No
8053,4.543884165,8,5,2.903320811,3.736025858,8,99.39429905,4,2,6.876817783,No
8054,3.493473328,6,3,2.5371151,3.365163066,3,99.8562653,9,14,6.546334682,No
8055,4.115621038,14,6,3.360951807,2.390545696,1,92.90095662,8,18,7.581408987,Yes
8056,2.568968861,4,2,4.25405476,2.222271153,1,87.86027736,6,4,4.877074725,No
8057,2.064660599,6,0,2.873109287,3.541448569,5,91.91708995,5,2,5.028633908,No
8058,4.033073449,12,1,3.570477385,3.732857632,3,91.64567974,3,17,7.123360032,No
8059,4.638093158,9,5,2.400945726,2.002375092,8,92.6396996,6,4,6.610775868,No
8060,4.30009597,13,7,2.135331876,2.723315474,6,96.34928321,9,4,7.300064439,No
8061,3.932770158,11,1,2.309539734,3.900908891,5,85.20760347,8,17,7.361626956,No
8062,3.890655129,5,1,4.935473866,3.776630588,9,96.80199748,8,7,7.486493145,No
8063,4.011501932,7,2,2.914740866,4.300311094,2,97.85053734,5,14,6.623352728,No
8064,3.401954227,4,7,4.574853831,3.483014547,0,96.81301919,8,18,6.899990023,No
8065,3.162387829,2,0,2.173233908,3.041176065,2,95.71167163,4,15,4.956820905,No
8066,4.754889167,8,8,4.208491153,3.53587861,0,93.52394177,5,7,6.886069923,No
8067,2.262477524,4,3,3.208851719,4.908373619,8,99.99916177,5,15,6.669306453,No
8068,4.062592073,6,4,4.22033477,2.09292577,4,89.00533511,9,11,6.79753952,No
8069,2.752116089,8,3,3.256004221,4.783937624,7,94.72106438,8,10,7.176831613,No
8070,2.337850204,9,2,3.503819036,4.620470045,3,97.0562193,7,9,6.503181146,No
8071,2.477415515,4,4,2.323101876,2.429672284,7,93.59891191,3,18,5.562060756,No
8072,4.346629394,10,7,4.642202931,4.122906527,6,87.90896198,5,19,8.429813898,Yes
8073,4.95803507,7,6,4.531964992,4.916813541,8,92.7095863,9,18,9.164534094,Yes
8074,4.038640404,6,1,3.739556517,4.07409132,0,92.17067089,3,18,6.360371674,No
8075,3.228356409,2,9,2.739160153,2.77597942,7,87.30505007,0,9,5.284682639,No
8076,4.102427991,3,6,4.648265363,2.108236889,2,89.34308232,6,18,6.55237191,No
8077,4.263243952,13,7,4.587301124,2.62179207,8,99.09727074,7,9,8.281095155,No
8078,2.868705719,9,0,3.893908596,2.5293317,1,98.82552969,1,9,5.222901821,No
8079,4.323544151,11,9,3.958314479,2.436713605,8,95.7874199,3,18,7.953962357,Yes
8080,4.152242357,8,3,2.769295893,2.066327422,9,89.21278678,1,11,6.217579808,No
8081,3.598685618,13,0,4.31874723,2.625013698,9,91.60699768,5,19,7.887085201,No
8082,2.513364909,11,2,4.834605556,4.042984503,9,96.56794786,5,1,7.032172134,No
8083,3.679632405,4,6,3.475851015,3.100672778,9,93.64944413,2,9,6.339115736,No
8084,2.32235601,8,7,4.590900886,2.760327085,6,86.68264109,3,11,6.326116321,No
8085,3.464713449,1,7,4.790100068,4.307834964,4,85.51474318,3,9,6.217907055,No
8086,3.264300933,5,9,3.017035604,2.830455592,3,92.01711045,9,17,6.743923298,No
8087,4.195102262,3,9,3.903946751,2.93959434,3,99.87113001,5,1,5.992763572,No
8088,2.164249018,6,3,2.670341368,2.211547518,5,86.60126609,1,12,4.804048358,No
8089,4.385397885,2,0,3.899122043,4.107094207,3,87.99071698,5,13,6.323316328,No
8090,2.216743268,6,6,4.80553807,3.012395148,1,98.93804231,2,19,6.030981505,No
8091,4.689246332,2,9,4.876729305,2.029775187,3,87.15136893,2,8,6.010057471,No
8092,2.392252286,7,7,4.342462773,3.312171628,0,90.07420159,1,15,5.693506935,No
8093,4.878936051,14,5,4.038712104,2.236668286,2,98.16523516,3,4,6.859700538,No
8094,4.92011327,1,1,4.608038186,2.129621053,3,87.98544072,0,5,5.128387128,Yes
8095,2.617975282,13,6,4.180609951,3.934632884,5,96.99727718,7,5,7.274417439,No
8096,4.729238775,13,4,4.739581044,2.796669403,8,85.51862177,5,17,8.462017513,Yes
8097,3.52477635,3,4,3.061688374,3.552474645,3,97.90181812,9,19,6.750161754,No
8098,4.742511649,5,0,3.606588775,3.845232828,2,98.67632127,4,19,6.821695306,No
8099,4.824574706,13,6,3.078651474,4.046655793,2,99.55535043,0,3,6.669283002,No
8100,4.05428597,8,3,2.651755926,4.396338777,7,86.8731485,9,1,6.959093164,No
8101,4.948259303,3,9,3.335263254,4.255481293,7,88.80322809,4,12,7.319789107,No
