EmployeeID,Age,Qualifications,Tasks_completed,Due_tasks,Awards,Experience,AttendancePercentage,PromotionScore,promoted
8426,38,MBA,70,7,4,3,74.49,62.88,1
8427,37,BSC,54,3,3,9,71.88,54.2,0
8428,42,MSC,73,11,12,11,69.67,70.76,1
8429,31,BSC,81,4,11,13,68.03,71.23,1
8430,47,MSC,77,12,7,20,88.58,76.52,1
8431,35,MBA,9,9,3,28,86.39,58.84,0
8432,49,BBA,95,19,10,13,85.07,78.05,1
8433,29,BBA,57,19,3,1,63.59,50.7,0
8434,59,MSC,2,4,13,21,62.14,53.54,0
8435,58,PhD,14,12,11,27,99.67,68.83,1
8436,27,PhD,17,5,0,13,50.42,42.05,0
8437,44,MBA,20,1,13,19,89.78,70.56,1
8438,26,BBA,99,14,12,5,50.37,56.52,0
8439,24,MBA,3,4,10,9,80.1,43.91,0
8440,50,PhD,9,0,10,7,55.55,35.82,0
8441,25,B.Tech,41,14,14,27,70.98,58.73,0
8442,56,MBA,43,0,5,12,74.82,67.61,1
8443,59,BSC,12,18,0,8,85.82,43.38,0
8444,44,M.Tech,38,5,1,7,83.29,49.12,0
8445,26,MSC,84,9,13,2,80.23,72.6,1
8446,61,MSC,26,9,3,9,59.45,40.05,0
8447,52,PhD,65,0,7,9,92.61,79.04,1
8448,40,MSC,16,19,5,28,75.63,49.05,0
8449,56,MSC,65,16,1,23,56.18,59.62,0
8450,25,M.Tech,70,8,1,27,64.85,74.54,1
8451,23,BSC,73,12,1,28,60.77,67.63,1
8452,42,B.Tech,3,5,2,2,84.47,35.41,0
8453,22,BSC,87,18,9,7,51.35,66.1,1
8454,58,M.Tech,47,2,1,3,63.91,57.34,0
8455,52,M.Tech,76,13,14,7,97.59,70.21,1
8456,39,BBA,60,9,6,11,82.96,59.77,0
8457,35,MBA,20,10,5,7,51.86,41.28,0
8458,25,MSC,52,0,5,18,58.84,65.02,1
8459,47,MBA,71,1,1,8,69.3,60.69,1
8460,48,MBA,83,3,9,24,89.02,88.07,1
8461,36,PhD,67,9,3,3,63.17,52.79,0
8462,54,MBA,17,13,3,24,70.18,60.81,1
8463,56,PhD,65,12,11,29,85.71,75.78,1
8464,23,BBA,3,12,5,1,78.46,45.22,0
8465,60,MBA,14,1,11,17,84.42,64.3,1
8466,30,M.Tech,97,17,6,29,55.13,82.63,1
8467,29,PhD,79,6,2,25,51.09,76.54,1
8468,61,M.Tech,82,11,0,16,74.93,73.23,1
8469,59,M.Tech,11,18,6,5,67.55,45.68,0
8470,62,MSC,3,9,13,29,84.32,51.33,0
8471,61,M.Tech,91,6,11,16,83.44,94.56,1
8472,62,MBA,26,18,13,12,61.43,42.04,0
8473,25,BBA,67,17,7,7,99.01,63.63,1
8474,30,MBA,19,8,4,11,95.79,48.92,0
8475,56,PhD,50,6,13,17,60.16,67.33,1
8476,60,BBA,42,3,6,9,50.63,54.64,0
8477,23,PhD,98,12,5,11,66.29,74.22,1
8478,54,B.Tech,14,14,7,29,92.36,71.53,1
8479,59,PhD,71,10,7,22,94.86,86.73,1
8480,46,PhD,52,11,4,27,82.33,77.22,1
8481,41,PhD,66,13,5,8,54.31,62.33,1
8482,30,M.Tech,32,5,0,26,91.88,69.35,1
8483,55,BSC,38,0,1,12,84.04,55.89,0
8484,38,PhD,24,14,9,10,65.21,55.18,0
8485,38,M.Tech,13,0,5,25,78.13,46.87,0
8486,57,PhD,16,19,11,4,67.17,40.59,0
8487,37,B.Tech,46,1,8,1,55.62,46.89,0
8488,64,BBA,28,0,4,12,86.31,64.77,1
8489,42,BSC,4,17,14,29,72.99,59.75,0
8490,49,BSC,45,8,12,6,96.59,69.24,1
8491,46,MSC,96,1,13,3,54.15,74.29,1
8492,64,PhD,95,13,8,11,65.69,71.25,1
8493,43,MSC,70,3,10,6,74.97,66.64,1
8494,58,M.Tech,26,14,13,13,91.61,51.25,0
8495,59,BBA,12,3,9,17,51.82,35.12,0
8496,49,B.Tech,84,18,3,12,78.66,71.36,1
8497,32,MBA,51,1,5,1,95.69,58.77,0
8498,50,MBA,97,18,6,10,68.61,82.13,1
8499,23,B.Tech,41,19,6,11,64.31,44.51,0
8500,44,B.Tech,47,0,9,17,51.54,57.22,0
8501,24,MBA,64,17,13,6,59.23,56.97,0
8502,43,M.Tech,54,2,4,4,84.7,62.63,1
8503,21,PhD,73,6,1,10,88.11,79.89,1
8504,30,MBA,48,2,0,24,78.72,66.03,1
8505,59,BSC,93,10,13,8,60.9,69.31,1
8506,48,M.Tech,95,1,10,27,77.0,90.08,1
8507,32,B.Tech,10,8,7,2,69.7,38.22,0
8508,30,BSC,7,13,8,28,58.07,42.56,0
8509,41,BBA,27,14,7,9,80.21,54.94,0
8510,46,B.Tech,18,16,13,6,63.04,34.1,0
8511,57,PhD,71,8,10,28,75.07,89.88,1
8512,39,BSC,39,0,0,8,57.01,42.92,0
8513,40,MSC,82,4,3,20,73.58,80.84,1
8514,26,MBA,24,3,14,20,98.84,57.7,0
8515,57,M.Tech,82,15,0,13,79.41,66.66,1
8516,64,MSC,46,13,9,12,80.78,60.19,1
8517,44,MSC,2,13,4,19,59.62,43.5,0
8518,23,BSC,17,19,1,17,66.26,38.19,0
8519,56,MSC,21,6,14,21,91.8,73.36,1
8520,24,BBA,85,7,12,9,87.2,85.66,1
8521,40,BBA,20,5,2,8,51.11,36.71,0
8522,38,MSC,10,2,1,26,84.56,60.94,1
8523,26,MBA,68,3,11,10,75.35,77.27,1
8524,56,MSC,92,4,6,3,80.98,73.54,1
8525,34,BSC,61,4,0,17,53.07,57.26,0
8526,45,MBA,11,9,7,12,90.16,58.14,0
8527,31,PhD,5,14,14,27,80.05,48.13,0
8528,49,M.Tech,84,12,9,11,70.92,69.76,1
8529,64,PhD,52,8,12,19,72.87,77.62,1
8530,58,PhD,2,6,2,15,52.04,39.56,0
8531,59,B.Tech,88,5,12,29,76.02,78.69,1
8532,41,B.Tech,46,16,12,3,88.1,55.1,0
8533,64,MSC,31,8,6,18,93.86,71.71,1
8534,33,M.Tech,44,3,12,24,79.86,66.18,1
8535,42,MSC,99,0,6,7,63.61,69.63,1
8536,41,B.Tech,41,14,6,9,68.21,49.85,0
8537,33,MSC,55,5,3,2,64.63,62.53,1
8538,58,B.Tech,18,12,8,29,95.24,68.18,1
8539,47,MBA,45,17,12,7,93.37,58.32,0
8540,54,MBA,62,19,8,23,79.42,71.26,1
8541,59,MSC,90,0,13,7,94.86,90.69,1
8542,22,BSC,53,15,11,8,65.13,50.11,0
8543,63,MBA,15,11,4,7,75.08,54.92,0
8544,22,MBA,25,3,9,19,69.53,55.18,0
8545,49,BBA,91,4,3,29,53.8,81.93,1
8546,31,MSC,31,3,5,12,93.91,56.8,0
8547,54,BSC,64,12,6,28,51.04,69.47,1
8548,31,MBA,64,18,13,15,73.64,65.5,1
8549,25,MSC,39,6,2,10,57.91,39.0,0
8550,32,BBA,31,6,1,25,73.3,60.11,1
8551,49,B.Tech,37,5,7,29,76.15,67.18,1
8552,53,MSC,4,15,11,8,63.99,34.67,0
8553,39,B.Tech,14,0,6,6,57.01,28.85,0
8554,50,PhD,86,17,12,17,54.78,62.75,1
8555,36,M.Tech,56,1,5,6,75.07,58.61,0
8556,51,MBA,20,16,6,14,94.3,66.01,1
8557,41,BBA,19,14,3,24,76.39,62.55,1
8558,30,BBA,70,2,2,17,62.29,60.53,1
8559,46,MSC,27,8,2,7,84.33,56.58,0
8560,57,M.Tech,85,18,10,9,70.61,75.55,1
8561,48,B.Tech,73,16,3,26,51.53,72.91,1
8562,39,M.Tech,64,14,2,21,58.83,64.66,1
8563,24,MSC,1,4,11,28,71.29,42.63,0
8564,23,B.Tech,4,2,5,18,85.2,39.57,0
8565,25,BBA,95,11,1,29,99.35,96.48,1
8566,30,MSC,28,17,12,22,61.03,44.08,0
8567,30,B.Tech,40,1,10,18,81.68,59.79,0
8568,49,B.Tech,35,10,6,15,83.52,57.44,0
8569,59,MBA,45,14,8,2,64.85,44.62,0
8570,32,BBA,52,8,11,29,84.01,70.05,1
8571,53,MBA,59,5,6,8,50.32,48.1,0
8572,45,BBA,35,8,7,19,77.64,65.93,1
8573,56,MBA,72,8,1,3,56.88,55.19,0
8574,42,BBA,4,3,4,27,71.18,53.02,0
8575,43,BSC,13,15,13,2,50.94,37.51,0
8576,63,MSC,79,8,14,15,58.03,62.51,1
8577,47,BBA,76,6,7,7,73.34,73.59,1
8578,28,MBA,29,4,12,22,50.32,48.24,0
8579,58,MSC,65,6,11,24,85.46,74.75,1
8580,24,M.Tech,28,16,9,10,50.46,36.04,0
8581,43,BSC,85,16,14,29,81.94,86.59,1
8582,40,MSC,89,12,13,20,54.5,78.4,1
8583,45,M.Tech,87,10,8,1,74.25,67.03,1
8584,32,B.Tech,28,14,8,22,60.23,55.79,0
8585,24,BSC,23,13,9,21,63.89,52.91,0
8586,25,MBA,59,8,0,9,92.13,65.19,1
8587,53,B.Tech,43,18,6,24,73.94,61.57,1
8588,38,MSC,99,2,2,26,56.08,78.25,1
8589,21,BBA,37,9,13,14,64.77,48.75,0
8590,49,MSC,11,13,10,1,70.06,43.66,0
8591,37,BSC,13,16,14,18,60.34,38.2,0
8592,47,BSC,4,10,11,9,95.34,52.88,0
8593,56,M.Tech,95,14,5,15,95.12,84.33,1
8594,51,BBA,43,9,9,6,83.81,63.63,1
8595,30,MBA,30,1,11,20,83.8,62.84,1
8596,53,B.Tech,33,10,3,22,84.08,67.94,1
8597,53,MBA,38,15,5,17,56.7,52.15,0
8598,42,B.Tech,85,7,10,12,58.02,70.5,1
8599,33,B.Tech,96,5,6,9,72.1,76.95,1
8600,61,MBA,16,1,6,29,79.28,65.79,1
8601,22,PhD,37,12,12,27,63.7,49.57,0
8602,29,M.Tech,54,8,12,26,76.55,61.48,1
8603,34,BBA,36,19,5,15,67.78,49.98,0
8604,30,MBA,32,15,11,17,98.85,72.89,1
8605,35,BSC,38,12,14,16,94.05,64.5,1
8606,24,BSC,99,0,8,16,51.86,82.0,1
8607,35,BBA,28,15,12,27,82.85,56.91,0
8608,26,BSC,39,3,11,10,88.0,59.08,0
8609,45,MSC,20,7,9,25,90.92,61.77,1
8610,36,MSC,64,11,8,25,63.3,77.44,1
8611,57,BSC,38,14,9,7,66.77,45.86,0
8612,34,B.Tech,11,0,11,11,86.58,50.83,0
8613,34,BSC,85,11,2,10,62.65,59.27,0
8614,54,BSC,52,6,12,15,85.05,70.0,1
8615,55,M.Tech,40,3,0,9,86.62,56.42,0
8616,29,MBA,74,12,5,28,50.5,75.1,1
8617,32,BBA,60,18,10,21,94.99,67.65,1
8618,21,MBA,54,11,2,26,89.77,70.17,1
8619,33,MSC,24,2,0,15,72.21,56.84,0
8620,62,BSC,1,19,5,21,66.82,45.46,0
8621,64,PhD,47,14,10,29,76.48,77.86,1
8622,61,B.Tech,38,15,7,5,95.22,66.27,1
8623,39,MSC,91,11,3,16,97.91,89.75,1
8624,64,MSC,50,10,13,6,64.52,62.03,1
8625,34,B.Tech,17,13,6,25,97.24,51.98,0
8626,40,BSC,21,2,1,22,79.34,51.45,0
8627,60,BSC,85,9,1,9,62.47,64.25,1
8628,46,MSC,13,13,4,28,86.45,53.66,0
8629,59,BSC,52,2,10,9,93.53,71.18,1
8630,49,BBA,91,1,4,22,57.26,70.44,1
8631,21,MBA,28,8,13,17,68.73,52.67,0
8632,55,MBA,70,6,13,14,58.64,64.24,1
8633,22,MSC,57,8,14,2,71.15,54.28,0
8634,59,MBA,2,5,9,12,89.9,53.54,0
8635,45,MBA,29,14,13,24,85.42,57.9,0
8636,58,BBA,99,16,10,26,55.37,84.15,1
8637,24,PhD,77,11,10,29,57.72,73.19,1
8638,23,B.Tech,42,14,13,4,98.54,67.0,1
8639,56,MBA,83,11,8,2,77.58,80.46,1
8640,43,MSC,65,10,5,9,76.13,73.78,1
8641,43,B.Tech,35,13,14,1,86.01,60.85,1
8642,25,MSC,71,5,9,1,50.68,56.4,0
8643,41,MBA,42,13,10,13,67.25,50.54,0
8644,29,PhD,37,2,13,19,54.52,45.37,0
8645,52,BBA,10,0,11,20,96.75,58.17,0
8646,22,MBA,81,1,14,12,82.32,82.55,1
8647,62,BBA,20,0,4,7,78.76,56.85,0
8648,45,BSC,89,4,6,9,92.28,88.13,1
8649,26,BBA,45,12,12,28,85.93,66.53,1
8650,56,PhD,46,18,7,27,54.07,62.51,1
8651,64,M.Tech,89,13,13,10,60.47,64.94,1
8652,46,MSC,18,5,10,27,87.71,64.49,1
8653,23,M.Tech,29,11,11,25,68.77,47.58,0
8654,27,M.Tech,56,9,13,8,96.69,79.66,1
8655,44,B.Tech,92,19,1,14,96.67,83.09,1
8656,25,MBA,74,6,2,9,71.12,74.26,1
8657,35,MSC,66,1,6,15,84.64,82.23,1
8658,44,B.Tech,31,7,11,14,83.04,68.48,1
8659,26,PhD,65,6,12,19,60.65,59.08,0
8660,28,B.Tech,12,19,3,25,55.75,46.7,0
8661,35,PhD,36,5,9,10,67.05,57.36,0
8662,45,BBA,3,19,10,2,97.1,43.43,0
8663,54,PhD,42,5,6,18,81.94,59.01,0
8664,54,B.Tech,37,5,8,10,85.52,61.6,1
8665,63,MBA,16,0,13,17,65.21,42.57,0
8666,27,PhD,70,17,10,15,77.93,66.81,1
8667,21,MSC,74,10,4,27,94.96,85.78,1
8668,34,B.Tech,26,18,5,26,99.0,69.93,1
8669,29,BSC,55,10,5,13,93.82,61.84,1
8670,36,PhD,41,6,4,12,51.2,48.27,0
8671,53,M.Tech,89,9,6,29,79.71,80.14,1
8672,26,B.Tech,30,18,11,21,62.67,48.36,0
8673,21,MSC,58,6,2,10,79.32,69.88,1
8674,28,PhD,70,16,4,18,87.35,83.12,1
8675,57,BSC,8,3,2,1,81.09,40.77,0
8676,60,BBA,48,19,8,9,55.2,47.03,0
8677,57,M.Tech,37,16,1,27,68.07,51.99,0
8678,23,MSC,92,8,11,7,64.23,66.78,1
8679,21,B.Tech,24,17,4,19,83.81,58.66,0
8680,57,BSC,82,2,14,27,91.33,97.13,1
8681,28,MBA,72,17,11,3,82.2,57.93,0
8682,30,BBA,27,11,1,4,71.88,51.93,0
8683,46,B.Tech,82,13,1,7,56.43,58.31,0
8684,21,B.Tech,68,2,10,8,66.33,62.1,1
8685,24,M.Tech,39,1,14,17,57.33,52.35,0
8686,62,MSC,63,12,12,12,72.83,66.42,1
8687,36,MBA,32,17,6,4,92.64,60.56,1
8688,52,BBA,70,19,8,9,84.45,72.6,1
8689,55,B.Tech,74,0,8,10,80.85,68.56,1
8690,50,BBA,99,13,2,29,70.26,94.14,1
8691,54,PhD,71,4,8,29,93.34,89.74,1
8692,31,MSC,42,3,0,3,79.62,57.41,0
8693,28,PhD,73,18,12,26,58.65,73.62,1
8694,31,M.Tech,24,7,6,3,90.54,56.28,0
8695,62,BBA,78,9,8,23,88.02,86.37,1
8696,55,MBA,33,4,2,19,77.67,51.39,0
8697,53,M.Tech,12,18,13,25,90.07,59.55,0
8698,29,B.Tech,53,15,7,23,59.25,56.76,0
8699,57,BBA,41,15,1,27,92.89,78.52,1
8700,34,MSC,21,1,11,8,60.78,52.81,0
8701,62,MSC,63,1,6,10,80.52,77.2,1
8702,54,PhD,22,16,9,11,94.81,61.14,1
8703,42,MBA,14,7,5,12,51.72,29.73,0
8704,44,M.Tech,33,12,5,26,62.57,50.47,0
8705,43,MSC,39,10,4,15,75.93,56.86,0
8706,46,M.Tech,94,3,11,21,69.22,89.96,1
8707,45,BSC,84,10,7,26,59.57,74.38,1
8708,56,B.Tech,66,1,14,20,75.21,74.67,1
8709,63,B.Tech,69,10,12,23,55.7,73.86,1
8710,24,MSC,65,13,8,15,74.67,59.81,0
8711,57,MSC,63,13,11,13,50.37,58.37,0
8712,53,MBA,91,10,5,1,63.38,75.47,1
8713,41,B.Tech,1,10,8,5,99.23,37.16,0
8714,46,BBA,98,17,14,3,63.63,68.47,1
8715,59,BBA,4,18,14,28,87.51,61.79,1
8716,37,MSC,51,8,2,20,88.8,62.67,1
8717,36,BBA,16,15,10,25,93.75,57.13,0
8718,26,PhD,99,4,7,5,88.32,73.6,1
8719,50,BSC,83,13,13,3,93.46,76.17,1
8720,56,MSC,21,9,6,8,82.23,56.0,0
8721,27,PhD,87,3,5,11,58.49,66.89,1
8722,45,B.Tech,57,11,3,21,63.62,62.18,1
8723,24,M.Tech,78,16,8,11,98.1,68.45,1
8724,63,MSC,55,9,3,22,65.38,69.44,1
8725,29,B.Tech,73,17,14,14,81.73,82.34,1
8726,61,M.Tech,86,10,2,27,59.99,70.79,1
8727,50,BBA,10,10,3,26,85.37,46.94,0
8728,63,B.Tech,1,12,6,24,97.78,54.57,0
8729,33,B.Tech,64,19,8,21,82.58,77.77,1
8730,38,MBA,70,0,2,5,70.78,71.94,1
8731,23,PhD,92,14,2,8,73.45,75.21,1
8732,64,BBA,71,12,14,19,68.73,75.76,1
8733,56,MBA,52,7,1,17,62.37,60.86,1
8734,48,BSC,31,6,7,13,60.99,55.51,0
8735,36,PhD,21,7,3,12,58.63,34.16,0
8736,63,MSC,49,9,8,18,50.09,60.06,1
8737,60,B.Tech,60,7,14,1,69.91,62.82,1
8738,44,MSC,4,4,9,5,72.42,43.8,0
8739,46,MSC,6,5,1,16,80.26,46.14,0
8740,30,M.Tech,96,19,5,6,82.17,83.38,1
8741,30,MBA,26,1,14,18,73.01,49.41,0
8742,43,M.Tech,57,0,0,2,75.37,62.5,1
8743,54,MBA,35,13,3,22,55.8,47.71,0
8744,43,M.Tech,19,12,14,7,91.23,56.44,0
8745,49,MSC,89,15,14,17,68.35,72.36,1
8746,58,MBA,38,14,12,21,95.76,64.99,1
8747,22,B.Tech,77,14,6,23,93.78,89.09,1
8748,43,BSC,80,13,12,24,79.54,83.82,1
8749,42,PhD,75,10,10,25,95.78,79.58,1
8750,21,BSC,91,14,12,21,93.6,95.28,1
8751,33,BBA,69,6,14,17,72.94,81.84,1
8752,35,MSC,35,3,8,22,73.86,56.05,0
8753,60,PhD,53,4,9,25,66.15,66.23,1
8754,44,BBA,12,8,2,21,78.43,59.66,0
8755,62,B.Tech,34,6,10,25,55.11,57.14,0
8756,43,PhD,4,19,3,24,51.93,44.0,0
8757,52,M.Tech,26,2,6,6,52.91,42.65,0
8758,31,MBA,22,6,11,11,91.7,54.47,0
8759,53,BBA,70,7,8,24,65.1,74.67,1
8760,55,BBA,35,1,3,10,52.94,51.05,0
8761,49,MSC,76,12,5,19,87.6,86.44,1
8762,51,M.Tech,96,6,5,18,78.54,92.83,1
8763,55,BSC,44,18,7,4,91.88,65.65,1
8764,34,BBA,32,3,10,17,95.05,62.58,1
8765,41,BBA,30,1,0,6,80.49,44.84,0
8766,51,PhD,51,18,14,5,70.57,59.47,0
8767,33,PhD,20,6,12,27,81.35,56.21,0
8768,48,B.Tech,21,15,5,13,62.83,38.04,0
8769,54,B.Tech,44,5,14,22,91.98,76.48,1
8770,37,PhD,69,13,14,6,82.87,68.19,1
8771,26,BSC,88,1,11,20,55.28,78.78,1
8772,36,B.Tech,38,17,10,7,72.1,49.91,0
8773,60,BBA,45,4,6,6,92.42,75.3,1
8774,54,MSC,33,13,1,21,60.58,43.83,0
8775,22,B.Tech,34,18,4,10,84.7,55.45,0
8776,61,PhD,79,15,10,16,51.76,61.31,1
8777,33,BBA,54,8,5,2,88.82,53.16,0
8778,38,BBA,63,7,8,6,87.13,77.55,1
8779,62,PhD,69,6,10,17,76.82,66.0,1
8780,22,MBA,57,2,13,3,87.12,65.11,1
8781,57,M.Tech,93,3,10,1,64.29,63.79,1
8782,23,BBA,94,9,9,21,50.95,62.61,1
8783,48,MBA,32,14,8,13,76.54,50.42,0
8784,63,MSC,76,1,3,9,91.75,79.01,1
8785,35,BSC,2,13,2,19,75.22,42.79,0
8786,30,BBA,30,18,10,14,84.63,59.12,0
8787,47,M.Tech,40,5,1,7,69.39,60.35,1
8788,31,BBA,13,3,9,22,71.24,42.54,0
8789,41,MSC,5,8,9,25,97.2,55.08,0
8790,42,MSC,17,2,1,3,82.63,53.37,0
8791,38,B.Tech,70,13,0,4,58.56,45.98,0
8792,29,BSC,37,9,4,25,85.27,68.17,1
8793,26,PhD,51,7,12,21,62.21,62.07,1
8794,62,B.Tech,78,8,3,6,95.6,77.78,1
8795,37,B.Tech,14,8,9,9,90.58,42.13,0
8796,38,M.Tech,35,4,9,11,78.9,66.83,1
8797,58,BSC,83,13,11,13,52.25,58.24,0
8798,42,BBA,22,10,12,23,61.03,58.06,0
8799,29,MBA,91,3,1,16,82.88,77.69,1
8800,26,MSC,57,2,7,16,89.27,75.75,1
8801,27,BBA,66,11,7,5,92.68,62.99,1
8802,61,MBA,10,11,2,18,68.24,47.78,0
8803,33,M.Tech,62,18,10,3,73.24,52.04,0
8804,38,MBA,10,8,8,5,73.51,45.54,0
8805,21,BBA,1,12,9,7,90.24,42.77,0
8806,53,M.Tech,81,13,12,21,77.49,89.5,1
8807,47,BBA,33,9,5,2,88.37,62.47,1
8808,59,MSC,4,7,2,7,50.52,32.94,0
8809,62,M.Tech,96,3,12,21,76.06,83.78,1
8810,51,M.Tech,51,10,1,1,51.24,38.28,0
8811,55,BSC,52,0,0,18,80.75,66.74,1
8812,52,MBA,12,5,3,25,67.05,40.86,0
8813,38,MSC,13,19,1,13,65.08,47.88,0
8814,50,B.Tech,16,6,0,18,59.49,48.64,0
8815,42,B.Tech,56,9,3,5,53.61,51.42,0
8816,33,MBA,88,10,2,24,56.21,63.06,1
8817,53,M.Tech,68,13,13,9,55.04,70.53,1
8818,48,BBA,61,2,10,28,78.52,83.82,1
8819,45,BBA,47,4,8,17,95.86,73.46,1
8820,51,B.Tech,40,15,14,12,72.19,47.87,0
8821,58,BBA,18,6,8,28,55.49,45.42,0
8822,60,M.Tech,35,8,4,3,85.13,57.58,0
8823,41,BSC,62,16,9,2,94.66,66.46,1
8824,44,BSC,3,6,13,20,94.99,65.04,1
8825,41,MSC,51,5,0,27,98.43,69.05,1
8826,38,M.Tech,29,14,3,20,61.22,55.0,0
8827,38,BBA,27,3,3,20,56.13,40.52,0
8828,57,BBA,60,8,7,23,74.17,62.34,1
8829,49,B.Tech,52,2,1,26,74.64,72.32,1
8830,48,PhD,46,17,4,17,84.56,74.04,1
8831,52,PhD,48,7,11,9,79.06,57.33,0
8832,23,BBA,33,13,11,26,65.44,60.42,1
8833,33,BSC,99,2,13,6,94.9,95.81,1
8834,32,MBA,85,16,8,22,82.41,88.88,1
8835,29,MSC,77,8,7,18,75.03,70.73,1
8836,29,MSC,98,9,11,15,97.9,99.91,1
8837,54,BBA,7,9,7,14,87.75,45.06,0
8838,55,BSC,78,10,6,16,95.41,75.27,1
8839,24,BBA,47,3,8,4,51.01,45.85,0
8840,27,MSC,67,1,13,29,80.45,73.8,1
8841,33,PhD,19,18,7,18,74.87,53.29,0
8842,50,BBA,99,1,14,8,59.56,70.98,1
8843,46,PhD,71,6,9,12,95.06,74.27,1
8844,24,M.Tech,31,5,8,21,55.77,40.76,0
8845,55,PhD,65,6,6,7,67.5,71.95,1
8846,50,BSC,15,15,8,26,65.74,50.13,0
8847,52,PhD,74,17,7,18,63.29,65.4,1
8848,61,BSC,62,18,4,9,59.02,65.36,1
8849,30,MSC,28,5,1,1,89.62,57.52,0
8850,57,M.Tech,74,6,8,14,82.38,68.43,1
8851,53,MBA,67,17,10,21,74.11,72.36,1
8852,30,BBA,69,2,8,24,52.16,62.36,1
8853,32,B.Tech,3,18,9,3,77.34,40.94,0
8854,43,BBA,16,17,7,19,94.61,51.88,0
8855,22,MSC,10,12,14,4,64.34,34.58,0
8856,33,BBA,84,17,10,10,56.55,65.6,1
8857,22,PhD,30,1,9,15,97.6,71.46,1
8858,21,B.Tech,85,6,12,15,71.45,75.67,1
8859,23,MBA,44,4,11,6,72.36,56.77,0
8860,35,PhD,50,15,9,25,93.66,75.42,1
8861,21,B.Tech,36,18,3,6,55.58,45.29,0
8862,26,BBA,89,11,8,21,76.79,76.32,1
8863,54,PhD,71,6,14,25,74.03,71.58,1
8864,53,M.Tech,93,1,3,6,64.57,63.61,1
8865,40,BSC,25,18,12,8,78.16,45.68,0
8866,26,PhD,44,16,8,23,74.59,58.34,0
8867,54,MBA,33,5,13,23,55.34,62.83,1
8868,48,BSC,34,5,6,12,67.37,51.02,0
8869,43,MBA,8,18,9,3,53.82,23.16,0
8870,22,MSC,83,19,10,2,94.75,80.12,1
8871,48,PhD,49,17,13,16,55.99,62.41,1
8872,27,PhD,64,4,10,10,76.69,58.55,0
8873,61,BBA,32,18,2,29,51.79,50.71,0
8874,61,M.Tech,57,3,2,14,55.16,58.39,0
8875,55,MBA,53,8,5,16,81.29,75.52,1
8876,43,MBA,50,14,9,1,50.56,45.86,0
8877,58,MBA,55,14,9,8,84.32,71.62,1
8878,24,BBA,16,5,8,2,77.41,36.93,0
8879,62,B.Tech,92,18,14,15,73.66,78.47,1
8880,45,BBA,45,3,4,27,90.55,72.79,1
8881,63,PhD,13,2,2,15,52.16,36.86,0
8882,32,B.Tech,43,5,2,11,72.03,55.95,0
8883,28,MBA,79,15,7,14,88.59,69.93,1
8884,22,BSC,91,0,4,5,84.89,74.84,1
8885,57,M.Tech,9,15,13,4,86.82,41.98,0
8886,58,PhD,51,8,2,9,81.2,69.59,1
8887,56,PhD,45,0,10,8,55.26,58.0,0
8888,35,MSC,20,13,5,19,68.16,51.12,0
8889,23,M.Tech,14,15,12,20,80.54,58.33,0
8890,47,BBA,46,3,6,29,92.52,82.68,1
8891,39,M.Tech,16,7,4,26,92.06,55.38,0
8892,31,B.Tech,39,2,11,18,96.57,67.97,1
8893,61,PhD,50,19,0,20,89.71,75.71,1
8894,49,PhD,62,13,6,2,96.69,69.88,1
8895,55,MBA,77,5,11,3,96.3,84.17,1
8896,37,BSC,38,19,0,10,96.71,60.42,1
8897,64,MBA,47,8,0,4,54.45,56.82,0
8898,49,MBA,70,2,5,23,70.69,70.32,1
8899,64,BSC,78,8,4,11,64.88,71.67,1
8900,37,PhD,84,18,9,21,91.02,87.04,1
8901,27,MSC,21,9,6,11,86.51,43.57,0
8902,37,MBA,42,4,7,29,82.45,74.51,1
8903,25,BBA,26,19,0,8,88.54,54.12,0
8904,48,PhD,59,17,14,21,99.95,84.35,1
8905,51,M.Tech,71,10,10,18,85.16,84.19,1
8906,52,B.Tech,91,3,8,22,81.34,82.65,1
8907,41,PhD,28,1,6,4,75.39,57.9,0
8908,39,B.Tech,74,18,0,12,55.18,67.86,1
8909,21,PhD,57,11,5,25,56.88,60.19,1
8910,22,BBA,40,12,12,24,98.84,76.93,1
8911,47,B.Tech,76,3,3,19,75.56,76.66,1
8912,24,PhD,60,4,4,11,83.34,64.41,1
8913,29,PhD,45,9,14,24,78.8,57.92,0
8914,48,BSC,95,1,4,27,94.94,99.76,1
8915,62,PhD,67,9,12,22,68.0,75.43,1
8916,22,B.Tech,49,5,7,25,92.76,68.01,1
8917,22,PhD,98,3,13,25,59.08,73.64,1
8918,62,B.Tech,90,5,2,24,93.84,90.19,1
8919,27,BBA,59,5,0,7,87.05,58.54,0
8920,26,B.Tech,21,4,12,1,79.66,55.01,0
8921,54,MBA,94,7,13,11,51.12,81.85,1
8922,40,B.Tech,53,4,0,23,71.59,72.04,1
8923,48,BSC,57,9,14,8,71.95,54.09,0
8924,49,MSC,76,3,7,20,72.58,86.42,1
8925,56,BBA,16,16,2,8,61.02,36.54,0
8926,48,MSC,44,14,0,6,58.43,42.57,0
8927,42,MSC,52,13,14,9,79.43,59.11,0
8928,51,B.Tech,92,11,11,11,74.96,85.57,1
8929,44,B.Tech,52,13,12,7,99.61,67.86,1
8930,45,BSC,35,7,13,12,85.9,54.35,0
8931,58,B.Tech,44,10,6,13,83.43,55.18,0
